Model,Scenario,Region,ESP Slug,Unit of entry,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM,Paris,Colombia,Primary Energy|Biomass|w/o CCS,EJ/yr,0.1361706,0.1371752,0.1745999,0.401662264,0.510150983,0.560968113,0.587126438,0.60255039,0.63839551,0.663891785,0.68438713
GCAM,Paris,Colombia,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0,0.020440432,0.045532147,0.076747188,0.12403687,0.190653901,0.283543222,0.375971578,0.460780255
GCAM,Paris,Colombia,Primary Energy|Coal|w/o CCS,EJ/yr,0.116413,0.111557,0.248976,0.139580568,0.125919853,0.125970812,0.13675413,0.136275099,0.113757778,0.120028422,0.110028745
GCAM,Paris,Colombia,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0,0.068236693,0.20261777,0.35012548,0.511220599,0.70167657,0.84018618,0.97969997,1.10751357
GCAM,Paris,Colombia,Primary Energy|Gas|w/o CCS,EJ/yr,0.256138,0.325498,0.662793,0.686080307,0.79766223,0.94695452,1.063669401,1.24916343,1.54592382,1.86084003,2.46857643
GCAM,Paris,Colombia,Primary Energy|Geothermal,EJ/yr,0,0,0.00323335,0.00970744,0.02309995,0.036493901,0.050183,0.05884904,0.05884531,0.05884903,0.05884901
GCAM,Paris,Colombia,Primary Energy|Hydro,EJ/yr,0.143291,0.145444,0.158696,0.171948,0.190273,0.213671,0.237068,0.260466,0.283864,0.307262,0.318961
GCAM,Paris,Colombia,Primary Energy|Nuclear,EJ/yr,0,0,0,0,0.00230555,0.01501911,0.03553541,0.06274968,0.10136945,0.14174279,0.1791304
GCAM,Paris,Colombia,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0.0124171,0.03227875,0.05273169,0.07927502,0.12084407,0.1617659,0.1998356,0.2434586
GCAM,Paris,Colombia,Primary Energy|Oil|w/o CCS,EJ/yr,0.5482247,0.6108499,0.8848585,0.6058705,0.45797795,0.40181011,0.43098498,0.54877493,0.6970181,0.7978914,0.611454403
GCAM,Paris,Colombia,Primary Energy|Solar,EJ/yr,0,0,0.00071214,0.004184053,0.014622191,0.034177223,0.070670378,0.127716083,0.22066826,0.319037382,0.409504518
GCAM,Paris,Colombia,Primary Energy|Wind,EJ/yr,0.0001764,0.0001404,0.001691296,0.005036468,0.013524069,0.024715413,0.041597342,0.06267498,0.095012192,0.124540815,0.14643805
GCAM,Paris,Colombia,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0.000387246,0.001506477,0.003362319,0.006539547,0.01167004,0.020053542,0.029455917,0.038779398
GCAM,Paris,Colombia,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.00181081,0.00179639,0.00375651,0.004832683,0.005309428,0.005050505,0.005314948,0.005525517,0.005329299,0.005456992,0.00449486
GCAM,Paris,Colombia,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0.000712308,0.002691807,0.005921954,0.011306233,0.019671164,0.032954587,0.04746175,0.06112713
GCAM,Paris,Colombia,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,0.00888839,0.0135144,0.0452359,0.036076052,0.031892515,0.028972563,0.028683445,0.025199152,0.010371033,0.009796895,0.007089127
GCAM,Paris,Colombia,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0.0330459,0.1033988,0.184113,0.2826099,0.4052993,0.5076067,0.609619,0.702472
GCAM,Paris,Colombia,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,0.0266363,0.0417494,0.123968301,0.111710995,0.108042716,0.108570574,0.083034684,0.078486991,0.100512983,0.116109119,0.115033094
GCAM,Paris,Colombia,Secondary Energy|Electricity|Geothermal,EJ/yr,0,0,0.00323335,0.00970744,0.02309995,0.036493901,0.050183,0.05884904,0.05884531,0.05884903,0.05884901
GCAM,Paris,Colombia,Secondary Energy|Electricity|Hydro,EJ/yr,0.143291,0.145444,0.158696,0.171948,0.190273,0.213671,0.237068,0.260466,0.283864,0.307262,0.318961
GCAM,Paris,Colombia,Secondary Energy|Electricity|Nuclear,EJ/yr,0,0,0,0,0.00230555,0.01501911,0.03553541,0.06274968,0.10136945,0.14174279,0.1791304
GCAM,Paris,Colombia,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris,Colombia,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.000410394,0.00180719,0.005365587,0.004542246,0.004296557,0.003632871,0.001749005,0.000829229,0.000762822,0.000727301,0.000681338
GCAM,Paris,Colombia,Secondary Energy|Electricity|Solar,EJ/yr,0,0,0.000712141,0.004184054,0.014622192,0.034177223,0.070670378,0.127716083,0.22066826,0.319037382,0.409504518
GCAM,Paris,Colombia,Secondary Energy|Electricity|Wind,EJ/yr,0.0001764,0.0001404,0.001691296,0.005036468,0.013524069,0.024715413,0.041597342,0.06267498,0.095012192,0.124540815,0.14643805
GCAM,Paris,Colombia,Final Energy|Electricity,EJ/yr,0.142367118,0.167488898,0.283564717,0.327386056,0.450926807,0.619469197,0.825852163,1.119742134,1.486038668,1.871192916,2.210062287
GCAM,Paris,Colombia,Final Energy|Industry,EJ/yr,0.45235266,0.43499647,0.704987059,0.78435098,0.979890028,1.197094153,1.437371213,1.724497681,2.024335299,2.272760568,2.444900347
GCAM,Paris,Colombia,Final Energy|Residential and Commercial,EJ/yr,0.228540428,0.264671775,0.385101017,0.427683463,0.521322089,0.645139397,0.806630829,1.041185523,1.342714748,1.643408349,1.86815267
GCAM,Paris,Colombia,Final Energy|Transportation,EJ/yr,0.344663826,0.393343694,0.561692629,0.621487041,0.74582691,0.899453125,1.093629091,1.369828118,1.724082246,2.101724731,2.424598687
GCAM,Paris,Colombia,Final Energy|Transportation|Electricity,EJ/yr,0.000170098,0.000203998,0.001572287,0.003399726,0.006222747,0.010550857,0.018405113,0.031083394,0.050335638,0.075689746,0.102776915
GCAM,Paris,Colombia,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris,Colombia,Final Energy|Transportation|Gases,EJ/yr,0.00996141,0.02314587,0.037670693,0.05610368,0.092891465,0.153519108,0.222192757,0.309635432,0.423299998,0.555854744,0.679809424
GCAM,Paris,Colombia,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,0.000267276,0.001840844,0.004893723,0.009378699,0.01654133,0.027547891,0.043048073,0.061228945,0.078816182
GCAM,Paris,Colombia,Final Energy|Transportation|Liquids,EJ/yr,0.334490419,0.369951928,0.522182373,0.560142791,0.641818975,0.726004461,0.836489891,1.001561401,1.207398537,1.408951296,1.563196166
GCAM,Paris,Colombia,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris,Colombia,Emissions|CO2,Mt CO2/yr,20.92340249,27.40091474,165.141439,139.2989755,149.6905894,120.7124272,44.07942678,29.31401965,14.59293284,7.908259625,15.63814666
GCAM,Paris,Colombia,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,24.28345609,24.11222158,38.06567321,28.28472689,33.27200207,38.54490075,44.42107135,50.58963162,56.67685591,60.09156124,60.14966833
GCAM,Paris,Colombia,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,4.682132525,4.973670401,8.144005903,7.757493854,9.189433796,10.6703682,12.65482926,15.29282771,18.19982562,20.05602352,20.02201003
GCAM,Paris,Colombia,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,24.56155051,27.79655129,39.48869896,43.1744009,50.95379736,60.14739416,71.63159058,87.96917954,108.5440513,129.7408045,146.9795878
GCAM,Paris,Colombia,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,6.325683518,9.829362418,27.66839859,22.4950437,19.06988736,15.78379852,9.191378031,2.28397987,-8.400285505,-17.05866381,-27.6233054
GCAM,Paris,Colombia,Emissions|CO2|Land Use,Mt CO2/yr,-43.57698917,-46.42316679,39.6298045,68.09462895,108.4411129,96.53215062,29.87731149,20.65455536,9.235832045,4.694055546,13.81291972
GCAM,Paris,Colombia,Emissions|BC,Mt BC/yr,0.029642597,0.030859669,0.029772631,0.028080124,0.027198145,0.025613572,0.024068093,0.022710111,0.021153058,0.020215239,0.019687088
GCAM,Paris,Colombia,Emissions|CH4,Mt CH4/yr,2.745545623,3.469270561,3.484391236,3.789861128,4.20208979,4.563970136,4.766885631,4.960304245,4.967294412,5.118559014,5.098761319
GCAM,Paris,Colombia,Emissions|CO,Mt CO/yr,4.035418197,7.596230556,7.113742393,7.028612379,6.845647097,6.626543936,6.423739143,6.398513203,6.319841835,6.262463927,6.209478098
GCAM,Paris,Colombia,Emissions|F-Gases,Mt CO2-equiv/yr,0.07925156,0.089113226,4.051006643,4.826870265,6.41269277,8.604428402,11.4971126,15.67849875,20.93143204,26.01266748,29.66655719
GCAM,Paris,Colombia,Emissions|N2O,kt N2O/yr,7.783188,15.4874933,16.9729525,15.56005197,15.96458011,16.33765224,16.8061512,17.3951513,17.93756996,18.41996397,18.63977411
GCAM,Paris,Colombia,Emissions|NOx,Mt NO2/yr,0.344746777,0.498356006,0.529538146,0.486972285,0.477104374,0.463305955,0.449862352,0.441125029,0.431581766,0.425263596,0.415175502
GCAM,Paris,Colombia,Emissions|OC,Mt OC/yr,0.153166213,0.156673305,0.151842361,0.14642632,0.141720143,0.134175202,0.127217412,0.121463788,0.115803557,0.110940811,0.107202513
GCAM,Paris,Colombia,Emissions|Sulfur,Mt SO2/yr,0.151120977,0.205704758,0.255663506,0.209018113,0.200931306,0.189803949,0.180692442,0.170657139,0.156629266,0.147189467,0.137362171
GCAM,Paris,Colombia,Land Cover|Cropland,million Ha/yr,3.59747236,3.33689141,3.880967897,4.91385289,6.710747243,8.227526353,8.736626529,8.984724888,9.055308186,9.103107897,9.38647286
GCAM,Paris,Colombia,Land Cover|Forest,million Ha/yr,64.64081401,64.76124472,64.09690163,63.37101984,61.9874101,60.74599882,60.30124557,60.04008705,59.90395674,59.82392858,59.66101114
GCAM,Paris,Colombia,Land Cover|Pasture,million Ha/yr,38.0974557,38.2834135,38.5153235,38.37612077,38.14242621,38.00539366,37.99073005,38.03287143,38.11326026,38.15406053,38.04917689
GCAM,Paris,Colombia,Price|Carbon,US$2005/tCO2,0,0,0,12.04529236,30.44951182,44.12750727,55.19184545,70.18353818,83.66977636,95.88390545,113.7227891
GCAM,Paris,Colombia,Temperature|Global Mean,degrees C,0.771346,0.853134,1.05007,1.26944,1.50647,1.74538,1.97381,2.18859,2.3927,2.58734,2.7823
GCAM,Paris,EU-12,GDP|MER,billion US$2005/yr,551.45904,625.57884,836.42214,1058.59386,1339.08576,1721.6466,2123.3508,2609.7318,3167.9556,3855.4026,4833.7674
GCAM,Paris,EU-12,Population,million,103.758,103.019,100.703,97.948,94.36,90.229,84.694,78.724,73.127,69.246,67.384
GCAM,Paris,EU-12,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0.042748473,1.84576061,2.42407846,2.85997205,2.589099481,2.62501413,2.935312764,3.13285418,3.62732245
GCAM,Paris,EU-12,Primary Energy|Biomass|w/o CCS,EJ/yr,0.636384,0.852406,1.737501527,2.14876939,2.05009154,1.99749795,2.016370519,2.01328587,1.829827236,1.68795582,1.51334755
GCAM,Paris,EU-12,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0.001206162,0.198995696,0.353437573,0.474768975,0.568240129,0.600834264,0.612890646,0.531967094,0.495935915
GCAM,Paris,EU-12,Primary Energy|Coal|w/o CCS,EJ/yr,4.24143,4.15496,3.281653838,2.664494304,2.345552427,2.007701025,1.313399871,0.723135736,0.492759354,0.397674906,0.275532085
GCAM,Paris,EU-12,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0.049634228,0.31167896,0.50168589,0.6158532,0.66471315,0.60653733,0.49314451,0.42842708,0.41465635
GCAM,Paris,EU-12,Primary Energy|Gas|w/o CCS,EJ/yr,2.49667,2.22587,2.422755772,2.59219104,2.95451411,3.5421068,3.40179685,3.07482267,2.98005549,3.02317292,3.55644365
GCAM,Paris,EU-12,Primary Energy|Geothermal,EJ/yr,0,0,0.01232393,0.04933106,0.05723699,0.057237033,0.05723453,0.05723701,0.0572362,0.05723705,0.05723705
GCAM,Paris,EU-12,Primary Energy|Hydro,EJ/yr,0.14841,0.159804,0.158992,0.158392,0.163653,0.174776,0.185898,0.19702,0.208143,0.219265,0.224826
GCAM,Paris,EU-12,Primary Energy|Nuclear,EJ/yr,0.348192,0.3271,0.4045352,0.6897272,0.9182592,1.148235,1.4241344,1.653197,1.7202408,1.6440684,1.6020822
GCAM,Paris,EU-12,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0.1070204,0.1415586,0.1356253,0.1397309,0.1320226,0.08651078,0.07002752,0.06646493
GCAM,Paris,EU-12,Primary Energy|Oil|w/o CCS,EJ/yr,2.97939,3.02366,3.2817499,2.4075028,2.1217354,1.6287467,1.7031931,1.7848754,1.67678722,1.53311248,1.325505075
GCAM,Paris,EU-12,Primary Energy|Solar,EJ/yr,3.60E-06,0.00240838,0.004891463,0.022590314,0.052645987,0.103185739,0.167418658,0.223171711,0.24445252,0.285780155,0.341544352
GCAM,Paris,EU-12,Primary Energy|Wind,EJ/yr,0.00100802,0.0147851,0.032217658,0.134789339,0.262865374,0.439703151,0.59962984,0.720944375,0.74295801,0.83859577,0.98176304
GCAM,Paris,EU-12,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0.00487373,0.01083823,0.01662695,0.02512221,0.03553296,0.04332228,0.05064138,0.06046243
GCAM,Paris,EU-12,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.01331345,0.0563804,0.0621662,0.0624128,0.059700254,0.058485844,0.059739883,0.05441603,0.048020472,0.04602453,0.036015525
GCAM,Paris,EU-12,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0.0223233,0.0450089,0.06298224,0.08337373,0.10061994,0.11041994,0.10796621,0.1099628
GCAM,Paris,EU-12,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,1.215874,1.204492,1.2342233,1.00417482,0.83692683,0.67223002,0.4336065,0.22085148,0.13636375,0.10649335,0.06277323
GCAM,Paris,EU-12,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0.0975641,0.1835735,0.2470469,0.2955175,0.2758265,0.21378051,0.17557692,0.16397435
GCAM,Paris,EU-12,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,0.299765,0.283636004,0.28919216,0.249834443,0.202606034,0.173235303,0.132986664,0.102423665,0.102600253,0.09914721,0.077374869
GCAM,Paris,EU-12,Secondary Energy|Electricity|Geothermal,EJ/yr,0,0,0.01232393,0.04933106,0.05723699,0.057237033,0.05723453,0.05723701,0.0572362,0.05723705,0.05723705
GCAM,Paris,EU-12,Secondary Energy|Electricity|Hydro,EJ/yr,0.14841,0.159804,0.158992,0.158392,0.163653,0.174776,0.185898,0.19702,0.208143,0.219265,0.224826
GCAM,Paris,EU-12,Secondary Energy|Electricity|Nuclear,EJ/yr,0.348192,0.3271,0.4045352,0.6897272,0.9182592,1.148235,1.4241344,1.653197,1.7202408,1.6440684,1.6020822
GCAM,Paris,EU-12,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris,EU-12,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.0601195,0.0583728,0.05564985,0.04984396,0.03462261,0.02265475,0.00926553,0.002545823,0.001534597,0.000989133,0.000600684
GCAM,Paris,EU-12,Secondary Energy|Electricity|Solar,EJ/yr,3.60E-06,0.00240838,0.004891463,0.022590315,0.052645987,0.103185739,0.167418658,0.223171711,0.24445252,0.285780155,0.341544352
GCAM,Paris,EU-12,Secondary Energy|Electricity|Wind,EJ/yr,0.00100802,0.0147851,0.032217658,0.134789339,0.262865374,0.439703151,0.59962984,0.720944375,0.74295801,0.83859577,0.98176304
GCAM,Paris,EU-12,Final Energy|Electricity,EJ/yr,1.3533743,1.365465,1.583627742,2.03297303,2.437456557,2.855592219,3.21071369,3.424679382,3.410777844,3.375127001,3.44344957
GCAM,Paris,EU-12,Final Energy|Industry,EJ/yr,3.86576034,3.27061617,3.236747596,3.364137522,3.430429248,3.438911136,3.274432517,3.14906523,3.07345607,3.05401187,3.10238618
GCAM,Paris,EU-12,Final Energy|Residential and Commercial,EJ/yr,2.9088939,3.1147819,3.34691143,3.714193182,4.033164478,4.245918951,4.175649553,3.942830975,3.613486432,3.304892546,3.074545499
GCAM,Paris,EU-12,Final Energy|Transportation,EJ/yr,1.627886445,1.989349712,2.159448793,2.333952631,2.510148329,2.748355063,2.963408495,3.184193252,3.383670949,3.622072597,3.952499101
GCAM,Paris,EU-12,Final Energy|Transportation|Electricity,EJ/yr,0.0392442,0.0329016,0.039802702,0.04844519,0.060324507,0.076915859,0.09763865,0.122877022,0.152257464,0.189129211,0.23375727
GCAM,Paris,EU-12,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris,EU-12,Final Energy|Transportation|Gases,EJ/yr,0.001716242,0.003683602,0.046592046,0.121471647,0.219282896,0.359077382,0.46769291,0.566087874,0.666070445,0.785790561,0.932572298
GCAM,Paris,EU-12,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,0.000580854,0.004215172,0.010199992,0.019121965,0.030414455,0.042762695,0.054522358,0.066723835,0.07910371
GCAM,Paris,EU-12,Final Energy|Transportation|Liquids,EJ/yr,1.58671671,1.95276451,2.072473191,2.159820622,2.220340934,2.293239857,2.36766248,2.452465661,2.510820682,2.58042899,2.707065823
GCAM,Paris,EU-12,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris,EU-12,Emissions|CO2,Mt CO2/yr,621.7433394,584.3922531,814.8523862,627.1926806,453.9144128,376.9279929,295.1284828,228.2184115,179.4429143,156.4828426,157.6791599
GCAM,Paris,EU-12,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,194.7021734,156.7485965,96.23244059,87.95083711,88.3179249,88.92753287,72.6350834,59.46333598,55.04704348,51.49869307,47.63162485
GCAM,Paris,EU-12,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,87.24230038,92.83112084,66.50241026,72.96445827,82.3930936,89.03965459,78.55508393,65.76696944,58.16357437,52.11474866,46.90590524
GCAM,Paris,EU-12,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,119.2609688,144.1261507,155.2127248,165.7203052,175.7774472,188.7528459,198.670953,207.9803682,216.7999775,228.1313059,245.5994916
GCAM,Paris,EU-12,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,310.6513868,305.1971897,320.6818279,253.4062435,201.699963,155.8307954,85.47540228,21.49123641,-6.194532634,-9.396470695,-23.22596047
GCAM,Paris,EU-12,Emissions|CO2|Land Use,Mt CO2/yr,-135.3083502,-156.505505,150.0754697,160.2970793,46.28925943,23.66699438,2.688432355,12.14510665,13.08406127,12.07027476,12.41962111
GCAM,Paris,EU-12,Emissions|BC,Mt BC/yr,0.135668541,0.165406954,0.093981828,0.066673316,0.046978942,0.033252006,0.025263937,0.019743112,0.016004452,0.013670868,0.012024976
GCAM,Paris,EU-12,Emissions|CH4,Mt CH4/yr,7.017859622,6.689222164,5.689994592,6.394756805,6.164319811,4.879569585,4.270710912,3.96913371,3.697306389,3.801318491,4.546110772
GCAM,Paris,EU-12,Emissions|CO,Mt CO/yr,7.679313153,11.19241125,10.30614605,8.164949125,6.667417522,5.862991592,5.525577551,5.33028049,5.263452114,5.336987396,5.522203533
GCAM,Paris,EU-12,Emissions|F-Gases,Mt CO2-equiv/yr,9.849231815,10.93073437,4.831227278,5.063514535,5.2382603,5.31705853,5.141803052,4.875317693,4.577234529,4.343502991,4.207634324
GCAM,Paris,EU-12,Emissions|N2O,kt N2O/yr,227.8569946,239.1642166,83.58224537,81.49260758,78.12339462,74.02203536,68.11299742,63.13652306,60.08141296,59.01104316,59.28231215
GCAM,Paris,EU-12,Emissions|NOx,Mt NO2/yr,2.225794105,2.514649823,1.806932861,1.320233697,1.042921858,0.89270568,0.769983077,0.685162063,0.64161315,0.623086089,0.61963287
GCAM,Paris,EU-12,Emissions|OC,Mt OC/yr,0.422451042,0.546416483,0.50449527,0.363882423,0.241408152,0.156446627,0.120064666,0.095378354,0.079712778,0.071840577,0.066605254
GCAM,Paris,EU-12,Emissions|Sulfur,Mt SO2/yr,2.382581394,2.450974762,1.517220441,1.056836657,0.77368238,0.589798455,0.42832159,0.329456306,0.281870629,0.256227575,0.238331154
GCAM,Paris,EU-12,Land Cover|Cropland,million Ha/yr,39.69286552,38.31243285,41.43481807,47.62416355,50.18554982,51.49828959,51.86586376,52.26561665,52.61607853,52.94521946,53.32009133
GCAM,Paris,EU-12,Land Cover|Forest,million Ha/yr,47.29944382,49.17175617,46.59435882,41.10023249,38.82418712,37.64514983,37.31804849,36.94272295,36.60686894,36.28745641,35.92569584
GCAM,Paris,EU-12,Land Cover|Pasture,million Ha/yr,14.83117395,13.8963372,13.46251383,12.9309762,12.71855515,12.61937734,12.58921349,12.57060328,12.5594557,12.55197204,12.54198303
GCAM,Paris,EU-12,Price|Carbon,US$2005/tCO2,0,0,0,12.04529236,30.44951182,44.12750727,55.19184545,70.18353818,83.66977636,95.88390545,113.7227891
GCAM,Paris,EU-12,Temperature|Global Mean,degrees C,0.771346,0.853134,1.05007,1.26944,1.50647,1.74538,1.97381,2.18859,2.3927,2.58734,2.7823
GCAM,Paris,EU-15,GDP|MER,billion US$2005/yr,9851.3922,9949.248,11034.135,12349.7442,13535.0814,14750.406,16117.02,17625.636,19188.762,20996.424,22903.998
GCAM,Paris,EU-15,Population,million,390.522,397.492,399.45,397.433,390.287,378.851,367.643,353.602,339.688,329.796,323.323
GCAM,Paris,EU-15,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0.0851813,5.2530127,10.0405199,12.5199673,11.8800613,11.1028924,11.692178,12.51370452,13.99839003
GCAM,Paris,EU-15,Primary Energy|Biomass|w/o CCS,EJ/yr,2.84239,4.1723,7.2584687,7.9050873,8.1102801,8.3766327,8.8569387,8.8456076,8.032222,6.99579548,5.40280997
GCAM,Paris,EU-15,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0.0396453,0.31769112,0.57965469,0.75046958,0.78635547,0.596821468,0.598864087,0.587151065,0.581966855
GCAM,Paris,EU-15,Primary Energy|Coal|w/o CCS,EJ/yr,9.0416,7.59345,5.8668547,4.35757888,3.54179531,2.67263042,1.35833453,0.635118532,0.452925913,0.373035935,0.266230145
GCAM,Paris,EU-15,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0.0716008,0.8754196,1.5530821,1.86365257,2.01252217,1.75519673,1.3752459,1.18701278,1.21348663
GCAM,Paris,EU-15,Primary Energy|Gas|w/o CCS,EJ/yr,15.9726,16.244,12.7471992,11.1348804,11.5692179,12.88664743,10.79447783,8.56700327,7.9608941,7.97520722,9.02361337
GCAM,Paris,EU-15,Primary Energy|Geothermal,EJ/yr,0.0194286,0.0201663,0.1027595,0.2389652,0.254926,0.25492586,0.25492727,0.25492597,0.25492607,0.25492579,0.25492591
GCAM,Paris,EU-15,Primary Energy|Hydro,EJ/yr,0.95855,1.17152,1.13525,1.11147,1.10415,1.11331,1.12247,1.13163,1.14078,1.14994,1.15452
GCAM,Paris,EU-15,Primary Energy|Nuclear,EJ/yr,3.24344,2.97257,3.315639,3.98542,4.458915,4.812246,5.610339,6.319778,6.426749,6.278436,6.045251
GCAM,Paris,EU-15,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0.1974612,0.258552,0.2055581,0.1938172,0.1889191,0.1372463,0.1363873,0.1534038
