# ./data/final-template//L101_FinalTemplate.csv,,,,,,,,,,,,,,,
# Written by L101_compile_template.R,,,,,,,,,,,,,,,
# Mon Sep 12 09:45:08 2016,,,,,,,,,,,,,,,
"# "" GCAM Data for Import into the IIASA Database """,,,,,,,,,,,,,,,
"# "" Various """,,,,,,,,,,,,,,,
model,scenario,region,Variable,Unit,X2005,X2010,X2020,X2030,X2040,X2050,X2060,X2070,X2080,X2090,X2100
GCAM,Paris_plus,Africa_Eastern,Land Cover|Cropland|Energy Crops,million Ha/yr,0,0,3.48660973,12.4073991,23.0631205,31.8040076,35.6529589,38.4284302,41.2711733,44.0177539,48.06411146
GCAM,Paris_plus,Africa_Eastern,Land Cover|Forest,million Ha/yr,19.24441234,18.62536941,19.60518909,19.60167393,17.62553023,16.23936257,16.21568093,16.21458758,16.14068598,16.01011609,15.82573059
GCAM,Paris_plus,Africa_Eastern,Land Cover|Pasture,million Ha/yr,250.0330029,249.9408431,249.7939187,246.0363929,242.2565584,238.600144,237.1751468,236.1933977,235.1482271,234.0273666,231.9721843
GCAM,Paris_plus,Africa_Eastern,Price|Carbon,US$2005/tCO2,0,0,0,12.04529236,69.58135636,90.78530727,121.4728691,157.5138273,195.8566255,235.6028836,270.3382364
GCAM,Paris_plus,Africa_Eastern,Temperature|Global Mean,degrees C,0.771346,0.853134,1.05007,1.27023,1.518,1.73103,1.89871,2.0196,2.1035,2.15877,2.19793
GCAM,Paris_plus,Africa_Northern,GDP|MER,billion US$2005/yr,275.2893,335.77056,506.98164,648.07422,773.99646,904.67694,1087.68288,1319.62086,1563.3882,1815.3624,2089.5546
GCAM,Paris_plus,Africa_Northern,Population,million,155.017,167.629,183.264,192.389,196.326,196.198,196.496,192.472,185.274,176.528,167.362
GCAM,Paris_plus,Africa_Northern,Primary Energy,EJ/yr,5.9099099,7.0505485,9.691022079,11.54399286,11.7774456,12.73745644,13.63959252,14.51501724,15.15440694,15.63800835,16.51630535
GCAM,Paris_plus,Africa_Northern,Primary Energy|Biomass,EJ/yr,0.1428914,0.1946694,0.2941095,0.4304153,1.5338716,2.8543745,3.7147591,4.31269367,4.78754156,5.11844631,5.70551585
GCAM,Paris_plus,Africa_Northern,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0,0.03822147,0.832377009,1.976444767,2.813136878,3.491385685,4.19143472,4.778250951,5.431870763
GCAM,Paris_plus,Africa_Northern,Primary Energy|Biomass|w/o CCS,EJ/yr,0.1428914,0.1946694,0.2941095,0.39219383,0.701494591,0.877929733,0.901622222,0.821307985,0.59610684,0.340195359,0.273645087
GCAM,Paris_plus,Africa_Northern,Primary Energy|Coal,EJ/yr,0.204788,0.166631,0.31267,0.62385,0.501991,0.325556,0.281158,0.220151,0.131915,0.110811,0.134891
GCAM,Paris_plus,Africa_Northern,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0,0.057905766,0.119598501,0.206066629,0.216708479,0.191757567,0.117966482,0.102909724,0.129038684
